,created_at,text,reply_count,retweet_count,favorite_count
2831,Fri Oct 15 23:40:25 +0000 2021,INSURRECTION!! Climate Change Activists Storm and Take over Department of Interior Building [VIDEOS] | DJHJ Media https://t.co/mJAEZJ9sxW,0,0,1
2832,Fri Oct 15 23:40:24 +0000 2021,Apparently @Sen_JoeManchin approves of climate change sacrificing the Biden agenda for fossil fuels.,0,0,6
2833,Fri Oct 15 23:40:22 +0000 2021,"#econtwitter: How a rational society would deal with climate change

https://t.co/4d64pfU3Tx

#globalwarming #climatechange #nationalgeographic #economist #bloomberg #wsj #cnbc #wapo #latimes #guardian #nytimes",0,9,2
2834,Fri Oct 15 23:40:21 +0000 2021,Joe Manchin is just out there to build generational wealth for his family that will insulate them from the repercussions of climate change,7,10,95
2835,Fri Oct 15 23:40:17 +0000 2021,Imagine thinking climate change is not pressing at the moment,0,1,17
2836,Fri Oct 15 23:40:15 +0000 2021,"🔺The global land/sea temperature record shows that temperatures have risen by about 1.0oC since 1850.

🔺Since 1901, global mean sea level has risen by about 19 cm.

🔺7/10 warmest years on record since 1910 occurred since 2005.  

#ClimateAction #NetZero https://t.co/3Gfk6gEW4g",0,0,0
2837,Fri Oct 15 23:40:05 +0000 2021,"Dems ...are big on defunding the cops...
but bring on the climate police.
AWAKE UP AMERICA 
https://t.co/wKnujLQl4y",0,0,1
2838,Fri Oct 15 23:40:00 +0000 2021,"This is why meetings like #ArcticCircle2021 or #COP26 are so important - even if they cannot prevent short term consequences of climate change.

https://t.co/I7arf2uHeT",0,3,3
2839,Fri Oct 15 23:39:57 +0000 2021,what if we could stop global warming,0,0,1
2840,Fri Oct 15 23:39:56 +0000 2021,Climate change isn't real &amp; neither is police violence https://t.co/4QxMEorNBJ,11,8,44
2841,Fri Oct 15 23:39:54 +0000 2021,"We need a real majority in the senate to cancel him out. Climate change cannot be subject to the tyranny of one person.
Watch out @Sen_JoeManchin.  We'll do it with or without you. https://t.co/w3V36sk5Yu",0,0,1
2842,Fri Oct 15 23:39:51 +0000 2021,So let me get this straight @Sen_JoeManchin will let the earth burn to protected his pocket book?!? Hey Joe you need to look at the bigger picture we can’t rely on coal forever! My state this summer has record heat to the point our road we’re buckling! Climate change is real!! https://t.co/g5rxOuXN4I,3,5,19
2843,Fri Oct 15 23:39:48 +0000 2021,"Democrats bury funding for “Climate Change Police” in Senate reconciliation bill
…think a bunch of snowflake environmental wackos with enforcement authority https://t.co/2WHMJnWTib",1,7,3
2844,Fri Oct 15 23:39:27 +0000 2021,"#ClimateResistance a cause the entire world should support. RT @PaulEDawson: ""Nine Climate Change Cases You've Never Heard Of""

I investigate how the law is being used to tackle climate change… https://t.co/pRKe9uGkHX",0,0,0
2845,Fri Oct 15 23:39:22 +0000 2021,Any questions why America struggles with issues like climate change?  JUST FOLLOW THE $$$$$$ https://t.co/7cwFijPQvO,1,1,2
2846,Fri Oct 15 23:39:18 +0000 2021,"Fuck Joe Manchin. 

I hope his name and those of his descendants will only ever be bitter ash in the mouths of those who speak them, and that he and his heirs pay a price harsher than many others for his decision to doom this world to the effects of climate change.",0,0,0
2847,Fri Oct 15 23:39:04 +0000 2021,"you really don't understand the dictatorship that is @GovInslee do you @WattersWorld   He doesn't care if all the cops quit, he doesn't care about the homeless, sky high rents, gas prices, food prices--he only cares about ""climate change"" 🤬🤬🤬🤬",0,0,1
2848,Fri Oct 15 23:38:56 +0000 2021,"Seems like Joe Manchin and his coal baron buddies are gutting the climate change bill. Does he need another yacht???  
PLEASE WEST VIRGINIA.  VOTE HIM OUT OUT OUT",0,1,1
2849,Fri Oct 15 23:38:44 +0000 2021,“Why dO yoU CaRe abOut the GlObaL CLiMaTE cHanGe of tHE PlaNeT?” https://t.co/ElxS57eGLI,0,0,3
2850,Sun Oct 31 23:58:59 +0000 2021,No wonder The Ponz is so happy about global warming... https://t.co/oHqRfVe2tA,0,0,0
2851,Sun Oct 31 23:58:55 +0000 2021,Is climate change something you worry about in your daily list of worries?,13,0,4
2852,Sun Oct 31 23:58:31 +0000 2021,Climate change is a false god stop worshipping https://t.co/Y4mxmQ27W2,0,0,0
2853,Sun Oct 31 23:58:24 +0000 2021,If this administration wants to fight global warming...aka..climate change they need to figure out how to stop the volcanoes from erupting worldwide.,0,0,2
2854,Sun Oct 31 23:58:20 +0000 2021,"$47 billion for cybersecurity and climate change. The Resilience fund will protect infrastructure from cybersecurity attacks and address flooding, wildfires, coastal erosion, and droughts along with other extreme weather events.
To count to 1 Billion would take 31 years",0,1,0
2855,Sun Oct 31 23:58:17 +0000 2021,Gray can see through the crap on climate change but can’t see through the crap on covid. It’s a shame https://t.co/4EXe1cK0Uk,0,0,0
2856,Sun Oct 31 23:58:13 +0000 2021,So no Climate Change consequences?!?!? https://t.co/tyJt3GmWd7,0,0,0
2857,Sun Oct 31 23:57:58 +0000 2021,The United Nations #COP26 summit that starts in Glasgow this week has been billed as a make-or-break chance to save the planet from the most calamitous effects of climate change. [📸 Ag. Andina] https://t.co/Qxw4Y5sq9d,0,0,0
2858,Sun Oct 31 23:57:57 +0000 2021,"Just watched the BBC's climate change thriller The Trick  on BBC player with a superb performance by Jason Watkins as Prof Phil Jones, and a surprising 'rehabilitation' of Neil Wallis of NoW infamy.",0,0,1
2859,Sun Oct 31 23:57:54 +0000 2021,#ClimateAction #COP26 Many people have come to know about climate change in these three decades. Not only states but also businesses have come to talk about it. The problem is only the great gap between what should do and what was doing. COP26 has started. https://t.co/daB7NdXSfZ,0,0,0
2860,Sun Oct 31 23:57:51 +0000 2021,‘Hopes unfulfilled’: G20 fails to agree on climate change goals https://t.co/07YeT0Tiwh  @GreenpeaceAP @wwf @reutersBenHir @BBCWorld @AlJazeera @camanpour @cnni @ABCNetwork  @SBS @abcnews @CBSNews @NBCNews @nytimes @chas_usa  @washingtonpost @latimes @MiamiHerald @Variety_TV,0,0,0
2861,Sun Oct 31 23:57:47 +0000 2021,"Degrowthers are a threat to climate change fight on par with oil companies. It's a fucking insane movement wallowing in their privilege, I'm quite scared that they seem to gain more and more political weight",1,0,3
2862,Sun Oct 31 23:57:39 +0000 2021,4 Royal Air Force Puma helicopters are currently based at Glasgow International Airport as part of counterterrorism measures for the UN climate change conference COP26 https://t.co/0DThkL7xA6,0,0,1
2863,Sun Oct 31 23:57:24 +0000 2021,Palestinian olives and Egyptian mangoes: The crops climate change threatens https://t.co/DxLdTCWPSu,0,0,0
2864,Sun Oct 31 23:57:15 +0000 2021,Climate Change Joe needs a diaper change.,0,0,0
2865,Sun Oct 31 23:57:09 +0000 2021,"Agreed! Maybe this dude should worry more about our border, getting oil from our own damn country then over seas. And quit putting so much money into climate change. Let's get these people back to work and get the economy back to Trump era.... #TRUMP2024 https://t.co/2YXqx3sJHO",0,0,0
2866,Sun Oct 31 23:57:03 +0000 2021,History of failed climate change goals leaves critics with little faith in B.C.'s latest plan | CBC News https://t.co/IyacNW2Ebh - NO FAITH AT ALL!!!!!!!!!@lanapopham,0,0,0
2867,Sun Oct 31 23:57:02 +0000 2021,"I love the Queen but I have had it with her son. He is simply an idiot. ⬇️ 
https://t.co/LQzyJiORns",7,5,23
2868,Sun Oct 31 23:57:00 +0000 2021,"Increased trapping of solar heat by CO2, resultant global warming, causing climate instability, is major public health problem, harming many #SharedFacts",0,3,5
2869,Sun Oct 31 23:56:51 +0000 2021,All this talk of climate change it’s all a lot of hot air if you ask me #climate,0,0,0
2870,Sun Oct 31 23:56:49 +0000 2021,Buhari jets off to Scotland for climate change summit https://t.co/F2uMre4bNE,0,0,0
2871,Sun Oct 31 23:56:27 +0000 2021,"Geology homework help 

climate change in the Bay Area and the drought effect on the ocean water, attracting great white shark to hunt seals as close as https://t.co/jtzLfpdYeu #paydomyhomework",0,0,0
2872,Sun Oct 31 23:56:23 +0000 2021,"This is global leadership. Are you listening @POTUS @EPA? Denmark, Costa Rica set a date to end all fossil fuel production, period. https://t.co/lvDZwYe0iM",0,1,1
2873,Sun Oct 31 23:56:15 +0000 2021,Amir to attend UN Climate Change Conference in Glasgow https://t.co/APWxzm8ZKV,0,0,0
2874,Sun Oct 31 23:56:13 +0000 2021,PM Modi Arrives In UK’s Glasgow For UN COP26 Summit On Climate Change https://t.co/O2u33ZyHHw,0,0,0
2875,Sun Oct 31 23:56:11 +0000 2021,East Africa: Climate Change Pressure Fueling Conflict in Horn of Africa - https://t.co/47aPzH3hgw https://t.co/smZIVpglEn,0,0,0
2876,Sun Oct 31 23:55:58 +0000 2021,"Growing up, i endured forced child labor. 
We had to rake our climate change. 🍂🍁 https://t.co/HXxZk5UKFg",0,1,0
2877,Sun Oct 31 23:55:54 +0000 2021,PM Modi Arrives In UK’s Glasgow For UN COP26 Summit On Climate Change https://t.co/123arzTFVW,0,0,0
2878,Sun Oct 31 23:55:48 +0000 2021,CLIMATE CHANGE! 1/4:.Hope you are all ready with  Popcorn &amp; Pizza watching ‘Science Fiction’ reality show called COP25  the next 2 weeks. The news let this one slip through: Seems energy prices going up already with even the little bit of “Green Energy” Europe is using now....... https://t.co/7oQwI8CHQ7,1,0,0
2879,Sun Oct 31 23:55:45 +0000 2021,"Coming up on @SmartTalkWITF this week -- engaging diverse communities on climate change, the role of nurse practitioners in healthcare, safest cities, why murder rates up, First Friday Arts and Culture.",0,0,1
2880,Sun Oct 31 23:55:38 +0000 2021,The Advertiser altered a news headline: https://t.co/YNPUwavSG4 https://t.co/ONwVyvhLpL,0,0,0
2881,Sun Oct 31 23:55:28 +0000 2021,"People often ask why climate organizers work on democracy reform, or why racial justice activists care about climate change. It's because ""...diverse coalitions of social movements are far more likely to succeed in achieving positive change"" https://t.co/8s1SJjwmJN",0,1,4
2882,Sun Oct 31 23:55:04 +0000 2021,"The irony of climate change as per politicians 
#savetheplanet 
#ClimateEmergency https://t.co/wbBsttHK7n",0,2,2
2883,Sun Oct 31 23:55:04 +0000 2021,Climate change has driven farmers to despair and in return we get callous disregard “You would think that the climate crisis and the world’s call for action is some sort of joke when you see the bonhomie and game playing by the government” | Sophie Love https://t.co/V57PSXpj6m,0,0,1
2884,Sun Oct 31 23:55:02 +0000 2021,"#DYK that INBAR is an Observer to the UN Framework Convention on Climate Change, and will be attending the 2021 Conference of the Parties #COP26 in Glasgow, Scotland to raise awareness about the potential of #bamboo to support #climatechange mitigation and adaptation.

🎋🎋🎋 https://t.co/KydgVQTDN4",0,7,24
2885,Sun Oct 31 23:55:01 +0000 2021,They did it! They solved climate change! https://t.co/AqH2Wtbw4i,0,0,3
2886,Sun Oct 31 23:54:54 +0000 2021,The global climate conference @COP26 has started! What does fairness have to do with climate change? Lots! Follow along with us during COP26 to learn more about our role as it relates to fair and accountable climate change action in BC #fairness #climateaction #ombuds #COP26,0,1,2
2887,Sun Oct 31 23:54:39 +0000 2021,"Zoom is a perfectly acceptable replacement to in person learning of basic skills for children, but an unfathomable replacement to in person meetings for world leaders to jerk each other off over their commitment to climate change https://t.co/FXRX0INmPX",0,0,8
2888,Sun Oct 31 23:54:38 +0000 2021,"G20 agrees on key climate goals around global warming limits and coal financing, but lacks firm commitments

The Group of 20's leaders' summit ended Sunday with an agreement on climate that commits its member nations to end coal fi…https://t.co/IjfuX25oIt https://t.co/V4yNTQSrRZ",0,0,0
2889,Sun Oct 31 23:54:37 +0000 2021,If anyone ever tells me that they have faith in politicians to fight climate change I'll show them this and tell them to get their fucking head examined https://t.co/kO1Ogm7V8d,0,0,3
2890,Sun Oct 31 23:54:25 +0000 2021,Man if only the people in this photo had power over the entire global economy and the ability to actually stop climate change. https://t.co/gNeprZuWbl,0,1,7
2891,Sun Oct 31 23:54:14 +0000 2021,"#COP26 🏴󠁧󠁢󠁳󠁣󠁴󠁿 This is the kind of nonsense and tropes that are regularly thrown out.  Of course, John is a member of Parliament that just voted to send raw sewage into open waterways. He should maybe wind his neck in, and ideally reduce climate change by curtailing his own hot air. https://t.co/fU7avh1hzy",0,0,3
2892,Sun Oct 31 23:53:42 +0000 2021,I have a hard time believing anything Prince Charles says on climate change without thinking of the pigs he flew on a plane to Italy https://t.co/LVeckQ2PG3… just so he could eat fancy ham. 🐷 https://t.co/uPhC4OPc0F,0,0,0
2893,Sun Oct 31 23:53:31 +0000 2021,"COP26: Boris Johnson says 'no excuses' for not tackling climate change. ⁦@BorisJohnson⁩ ZERO credibility on anything let alone Climate Change. Untrustworthy, indolent and corrupt, why would anyone trust this crooked dealer? #EtonLiar #COP26 https://t.co/MzPbNsiUSX",0,0,0
2894,Sun Oct 31 23:53:30 +0000 2021,Ask COP26 leaders to take urgent action against climate change https://t.co/8QXlgbZbAP via @UKChange,0,1,1
2895,Sun Oct 31 23:53:26 +0000 2021,Boris Johnson lashes out at world leaders as G20 falls short on climate due to his failure of leadership https://t.co/YtJrwvBK6c,0,4,7
2896,Sun Oct 31 23:53:22 +0000 2021,It baffles me how someone can be dumb enough to think any politician really gives a crap about climate change considering their modes of travel and number of homes.,0,2,4
2897,Sun Oct 31 23:53:18 +0000 2021,"In testimony before Congress Thursday, top executives from some of the world’s largest oil and gas companies insisted that their firms had never misled the public about the science or severity of climate change.",0,0,0
2898,Sun Oct 31 23:53:16 +0000 2021,"#OPERATIONMERLINGUA is a lifeline to the billions of people who will be left without life-saving energy as a result of misguided climate policies. What kind of victory would it be for #COP26 if billions of people die in an effort to “stop climate change”? 
https://t.co/6ljhTvnXzo",1,0,0
2899,Sun Oct 31 23:53:12 +0000 2021,I'll start listening to the climate change nutters when they all ditch their fancy cars and private planes for bicycles and buses. https://t.co/6GnxTf6S84,0,0,2
2900,Sun Oct 31 23:53:02 +0000 2021,"We have an opposition leader that talks nothing else but 
Climate Change 24/7.

Do people agree that it is the only policy that we need to worry about in this country.",18,5,63
2901,Sun Oct 31 23:53:00 +0000 2021,"Oh no climate change.

I bet that's never happened before. https://t.co/w6BmnMaiqS",0,0,1
2902,Sun Oct 31 23:52:57 +0000 2021,Here Are the Goals of the COP26 Climate Change Meetings https://t.co/p8iNPUz0Zm qua @FacebookWatch,0,0,0
2903,Sun Oct 31 23:52:41 +0000 2021,It’s actually depressing thinking we have Boris Johnson in charge during a climate change emergency,0,0,1
2904,Sun Oct 31 23:52:38 +0000 2021,The Blob just ended. They flew it to the Arctic and it will be safe there as long as the Arctic stays cold. We’re in trouble with Climate Change. https://t.co/fqC1kVo8Ze,0,0,0
2905,Sun Oct 31 23:52:26 +0000 2021,"If you divide 123 genders by white supremacy,  how much climate change do you have? Just basic math, right!",0,0,0
2906,Sun Oct 31 23:52:22 +0000 2021,"More proof Climate Change is just another manufactured crisis for the evil Ruling Class to subvert the masses.

No brainer. https://t.co/9dUZex0oFs",0,0,0
2907,Sun Oct 31 23:52:17 +0000 2021,What's the correlation between brexit  supporters and climate change denial? Don't get it.,0,0,0
2908,Sun Oct 31 23:52:11 +0000 2021,"Landed in Glasgow. Will be joining the COP26 Summit, where I look forward to working with other world leaders on mitigating climate change and articulating India’s efforts in this regard.  https://t.co/7DSZCSESew",0,0,0
2909,Sun Oct 31 23:52:11 +0000 2021,"Landed in Glasgow. Will be joining the COP26 Summit, where I look forward to working with other world leaders on mitigating climate change and articulating India’s efforts in this regard.  https://t.co/Gq7cLzMGXU",0,0,0
2910,Sun Oct 31 23:52:02 +0000 2021,See what three degrees of global warming looks like | The Economist https://t.co/7nmU0i0vea via @YouTube @TheEconomist #ClimateCrisis #ClimateEmergency #CodeRED #climate #ClimateChage #ClimateAction #ParisAgreement #G20 #COP26,0,0,0
2911,Sun Oct 31 23:52:00 +0000 2021,Snow blames typical English autumn weather on man made climate change. What a joker. 🙄 https://t.co/oNwwBxTo2G,1,0,8
2912,Sun Oct 31 23:51:52 +0000 2021,How much longer before they start blaming global warming on the umvaccinated?,0,0,0
2913,Sun Oct 31 23:51:44 +0000 2021,"Prince Charles Urges Urgent Action On Climate Change At G20 (Forbes Breaking News) https://t.co/qibvnpVWaO

Prince Charles speaks following Italy’s PM Mario Draghi at the G20. Stay Connected Forbes on Facebook: https://t.co/ClA5FB64Tj Forbes Video on Twitter: …",0,0,0
2914,Sun Oct 31 23:51:35 +0000 2021,"If anybody that hasn’t read, watched or bothered to research
•Animal Farm
•1984
•The 2nd World War
•Iraq war
•Afghanistan fiasco
•9/11
•Global pedo trafficking
•Climate change bollox
•etc too many to mention 
Please do and wake the fuck up 👍",0,0,0
2915,Sun Oct 31 23:51:30 +0000 2021,"SIMPLE GUIDE TO CLIMATE CHANGE.@BBCNews
https://t.co/TUZrJ6YNwn",0,0,1
2916,Sun Oct 31 23:51:29 +0000 2021,"Climate change &amp; Covid predictions are just based on computer modelling aka what if . So they’re organising the entire globe based on a couple of theories, hypothetical situations, well what if they’re wrong ! To date they have been .",2,1,12
2917,Sun Oct 31 23:51:20 +0000 2021,"Had an early morning interview with Channel News Asia. Was asked about importance of the G7 and COP26 meetings. Spent 3 sec on the former &amp; then went on for a full minute on COP26, the UN Climate Change Conference. Show’s you which is more important in my view. /1 #COP26 https://t.co/7mlDYihfgz",1,0,1
2918,Sun Oct 31 23:51:00 +0000 2021,"“The drought, the fires and the floods have nearly broken us, but the government keeps playing games on climate action” https://t.co/GZEcwH79u8",2,5,13
2919,Sun Oct 31 23:50:59 +0000 2021,Clampett (Flatter - Global Warming) wins a maiden claiming at Santa Anita Park. https://t.co/4H9RiFsq4G,0,0,2
2920,Sun Oct 31 23:50:56 +0000 2021,"Tonight at 12:00 eastern on @tcm amazing discovery. AS THE EARTH TURNS (1938) silent film directed by a 20-year-old named Richard Lyford. A science fiction film concerning climate change. Made for almost no money, but loads of ingenuity. Read about it: https://t.co/n0guZdnYXZ",1,3,18
2921,Sun Oct 31 23:50:54 +0000 2021,This Global Warming is a bugger isn't it. It won't perform properly when you want it to. 🤣 https://t.co/NPF1iDVIYQ,1,1,5
2922,Sun Oct 31 23:50:48 +0000 2021,Currently attending the United Nations Conference on Climate Change #COP26Glasgow with the @BostonCollege delegation. Here are some thoughts on the day before.   https://t.co/8fsTdjRz5r,0,0,2
2923,Sun Oct 31 23:50:40 +0000 2021,There goes that climate change acting up again! https://t.co/nrVGVGKKpZ,0,0,0
2924,Sun Oct 31 23:50:39 +0000 2021,"D+24 on climate change 

In the 2020 cycle, 31/37 of @ACC_National's endorsed candidates won. One of them who really leaned in on climate said that his Democratic opponent started copying his talking points. 

Huge opportunity for the GOP in 2022! https://t.co/eMAsybWL63",0,4,18
2925,Sun Oct 31 23:50:36 +0000 2021,Scientists understood physics of climate change in the 1800s – thanks to a woman named Eunice Foote https://t.co/f36QuNKgGg via @Entrepreneur https://t.co/cUZMRGEQGE,0,0,0
2926,Sun Oct 31 23:50:34 +0000 2021,Climate change is relentless: Seemingly small shifts have big consequences https://t.co/8Ime7AbQAL via @Entrepreneur https://t.co/bjhj0zNL7w,0,0,0
2927,Sun Oct 31 23:50:31 +0000 2021,"Has LNP fedgovt switched from destroying Labor leaders &amp; LNP PMs who want to act on global warming to agreeing to massive bribes for coal mining regions?

How come Morrison, with a brochure for net zero, hasn't been knifed yet?",1,2,4
2928,Sun Oct 31 23:50:19 +0000 2021,BARNABY says $90Bill.Subs will save our children &amp; grandchildren but fails to understand climate change is &amp; Will kill our children &amp; grandchildren,0,0,0
2929,Sun Oct 31 23:50:11 +0000 2021,Future climate change scientists https://t.co/oRjKhuA8vc,0,2,6
2930,Sun Oct 31 23:50:10 +0000 2021,Humanity has run down the clock on climate change and must act now – PM: https://t.co/oZDqGVnPlC,0,0,0
2931,Sun Oct 31 23:50:08 +0000 2021,"At first the Pope thought Biden wanted to start talking about climate change but then he realized Joe was saying he wanted his diaper changed. 

I know, silly.",0,0,0
2932,Sun Oct 31 23:50:01 +0000 2021,climate change is like a carton of ice cream fencing an epic dreamscape,0,0,0
2933,Sun Oct 31 23:49:54 +0000 2021,"Climate change is relentless: Seemingly small shifts have big conse... (Entrepreneur)

Climate change has been accumulating slowly but relentlessly for decades.

Add your highlights:
https://t.co/e0m6i6Hxg6
 #environment",0,0,0
2934,Sun Oct 31 23:49:52 +0000 2021,"Scientists understood physics of climate change in the 1800s - than... (Entrepreneur)

Long before the current political divide over climate change, and even before the U.S. Civil...

Add your highlights:
https://t.co/kdsYr40HiV
 #environment",0,0,0
2935,Sun Oct 31 23:49:49 +0000 2021,..Well she's older than Betsy Ross so she may have also invented climate change as well..,0,0,2
2936,Sun Oct 31 23:49:48 +0000 2021,"Climate change is relentless: Seemingly small shifts have big conse... (Entrepreneur)

Climate change has been accumulating slowly but relentlessly for decades.

Add your highlights:
https://t.co/B6nIvCAmx4
 #science #biology #...",0,0,1
2937,Sun Oct 31 23:49:46 +0000 2021,"#ClimateChange is following its path and we are making Everything to become It worse for us https://t.co/p7biuHwC9Z #ClimateEmergency #ClimateAction 
The planet is on a 'catastrophic' #GlobalWarming path, UN report shows https://t.co/Si49nSIbcI",0,0,0
2938,Sun Oct 31 23:49:46 +0000 2021,"Scientists understood physics of climate change in the 1800s - than... (Entrepreneur)

Long before the current political divide over climate change, and even before the U.S. Civil...

Add your highlights:
https://t.co/5d5kPx2gX7
 #science #biology #...",0,1,0
2939,Sun Oct 31 23:49:45 +0000 2021,Hey? How can we understand global warming when it has been redefined? And the goal posts for Earth's total destruction keeps moving as each prediction proves FALSE. Makes one think climate change is just a false agenda of the left. https://t.co/F9bSxzJAOj,0,0,0
2940,Sun Oct 31 23:49:41 +0000 2021,Why hasn't Scorpion and Sub-Zero teamed up? And why isn't the team called Climate Change?,0,0,0
2941,Sun Oct 31 23:49:36 +0000 2021,COVID 19  impact on people and the finances of a country is going to pale into insignificance to what CLIMATE CHANGE will be........,0,1,1
2942,Sun Oct 31 23:49:33 +0000 2021,Climate change forecast absolute joke. They cant even get the weather forecast right 😂,0,0,0
2943,Sun Oct 31 23:49:30 +0000 2021,The old guard has no idea how far beyond their meaningless bullshit younger generations are when it comes to climate change. As more time passes their inaction is going to met met w/ increasingly radical pushback and they’re so unprepared for what that’s gonna look like.,0,0,0
2944,Sun Oct 31 23:49:30 +0000 2021,We need it considering most of these people are active agents in stopping policies to fight climate change https://t.co/svEh0oZCr5,0,4,7
2945,Sun Oct 31 23:49:22 +0000 2021,"Maybe we should rebrand it as the war against climate change, 50 years later and the US is still fighting the war against drugs https://t.co/3rnIddrVwF",0,0,0
2946,Sun Oct 31 23:49:21 +0000 2021,Need something truly scary for Halloween? Here's an excellent round-up of what the climate crisis is likely to bring to our planet: https://t.co/WEy9txWtdz,0,0,0
2947,Sun Oct 31 23:49:19 +0000 2021,"G20 Summit: Climate change, relaunch of global economy amid COVID-19 top agenda https://t.co/dCrc5Y2O90",0,0,0
2948,Sun Oct 31 23:49:16 +0000 2021,Climate change has driven farmers to despair and all we get is callous disregard | #climatecrisis https://t.co/AHG7Eb2xP3,1,1,1
2949,Sun Oct 31 23:49:15 +0000 2021,"The thing I don't understand about climate change is why everyone is so silent about climate change?

Your future is being destroyed. The economy will be saddled with debt yet you're fixated on dull careers? Old ministers are destroying the planet for a future they won't live in.",1,5,8
2950,Sun Oct 31 23:49:09 +0000 2021,Great reporting @JoeBiden @mikepompeo @SpeakerPelosi @TomCottonAR @SenSchumer @MarshaBlackburn @SenatorSinema @SenRandPaul Francis…https://t.co/MpDlKsToRQ,0,0,0
2951,Sun Oct 31 23:49:00 +0000 2021,"To be fair I'd accept a literal coin toss about whether or not we fix climate change as a planet, 50/50 odds are way better than the actual odds we have https://t.co/RttmlAXvYT",0,0,5
2952,Sun Oct 31 23:48:58 +0000 2021,"This is the problem with climate change, island countries and third world ones will be affected sooner, those citizens will need a country to live in so they will seek other countries like the USA so over population will be a big problem in the future, we need climate change now",0,1,6
2953,Sun Oct 31 23:48:55 +0000 2021,Prince Charles Urges Urgent Action On Climate Change At G20 https://t.co/T4nvj4eEBg,0,0,0
2954,Sun Oct 31 23:48:48 +0000 2021,"Biden’s massive 85-car motorcade ahead of climate summit leaves critics stunned. Footage of the long line of gas-guzzling vehicles moving their way through the slim streets of Rome left many confused, especially since climate change is an issue the president and the Pope🤡",0,0,0
2955,Sun Oct 31 23:48:43 +0000 2021,Climate change reshaped Earth with extreme weather this year - ABC News - https://t.co/1tGfh43yhb via @ABC,0,0,0
2956,Sun Oct 31 23:48:39 +0000 2021,Climate change is not the worlds biggest crisis. Infact its not even a crisis its natural. Our biggest crisis is uneducated ignorant climate bedwetting and the corrupt @UN. They needed to change the narrative of all the pedophiles and human rights abusers,0,0,0
2957,Sun Oct 31 23:48:38 +0000 2021,Scientists understood physics of climate change in the 1800s – thanks to a woman named Eunice Foote https://t.co/1dy2AFy935 via @Yahoo,0,0,0
2958,Sun Oct 31 23:48:29 +0000 2021,"#RT @UN: RT @UNFCCC: The United Nations Climate Change Conference #COP26 opened today with the key aims of raising ambition on all fronts and finalizing the Paris Agreement’s implementation guidelines. 

PRESS RELEASE: https://t.co/mpgkIaW2lU https://t.co/IaqJJ3NkyT",0,0,0
2959,Sun Oct 31 23:48:26 +0000 2021,"COP26 Glasgow summit: Australia’s frosty reception on global warming.  “We had expected there were going to be clear time frames of coal, oil and gas, but there were a number of countries, including Australia, that stopped that from happening.”
 https://t.co/TKtupGTrhm",1,2,5
2960,Sun Oct 31 23:48:25 +0000 2021,Shared from BuzzFeed News https://t.co/XndoYTARBw,0,1,0
2961,Sun Oct 31 23:48:19 +0000 2021,Would I be wrong in saying AUKUS was formed to DERAIL COP 26 IN GLASGOW if one does a little thinking &amp; asks why China &amp; Russia are not present in Glasgow it tells me there was a lot of communication with these 5 countries to diminish EU authority on climate change,0,0,0
2962,Sun Oct 31 23:48:16 +0000 2021,How shaving half a degree off global warming targets could lessen the effects of climate change | CBC News https://t.co/FxCIdJBdd5,0,0,0
2963,Sun Oct 31 23:48:15 +0000 2021,"G-20 meeting, climate change summit, Halloween tips, tricks: 5 things to know this weekend https://t.co/3CizG8KoaH via @usatoday",0,0,0
2964,Sun Oct 31 23:48:09 +0000 2021,"China and Russia  ""basically didn’t show up"" with commitments to address the scourge of climate change ahead of this week’s United Nations climate conference. It’s because they don’t have a Donald J Trump to kiss their ass. Right #DiaperDon 
Subscribe https://t.co/sJKJmmfsPJ",0,0,1
2965,Sun Oct 31 23:48:08 +0000 2021,Climate change: Extreme weather events are 'the new norm' https://t.co/RWdWkZhRrw,0,0,0
2966,Sun Oct 31 23:47:32 +0000 2021,Scientists understood physics of climate change in the 1800s – thanks to a woman named Eunice Foote https://t.co/G4bhCDbnV4,0,0,0
2967,Sun Oct 31 23:47:32 +0000 2021,"Leaders at #COP26Glasgow say some nations are not sharing the responsibility of fighting climate change equally. 

I say we—the good, responsible, leading nations—stop sharing our vaccines with them.

Haha! Just kidding. We already do that!  Happy Halloween, good people!",0,0,0
2968,Sun Oct 31 23:47:31 +0000 2021,Climate change is relentless: Seemingly small shifts have big consequences https://t.co/qNYiSq3Vn6,0,0,0
2969,Sun Oct 31 23:47:31 +0000 2021,"I wonder how many millions of dollars all this travel, hotels, cars, for this climate change conference! All the reporters! Secret Service! Could have been done virtually!",14,32,81
2970,Sun Oct 31 23:47:23 +0000 2021,"“History is far from over, the future struggles to find its shape... 
""It is happening on a planetary level, in the perils of climate change and species loss. Have human beings ever known such a moment?”
 
Kathleen Jamie
Scotland's Makar
(the national poet laureate)",0,1,3
2971,Sun Oct 31 23:47:22 +0000 2021,Constantly impressed and amazed by my friends who use Twitter for networking/building their digital professional footprint. Sharing informative articles about climate change and shit. Wish I could be you,1,0,0
2972,Sun Oct 31 23:47:14 +0000 2021,"This is my third of four reports on climate change on the occasion of COP26, summarising the key documents informing discussions in Glasgow. 
https://t.co/Mxzu6qvM0y",0,3,11
2973,Sun Oct 31 23:47:09 +0000 2021,Trees dying back in autumn and shedding dead branches and leaves is now because of climate change! 😂😂😂😂😂 Honest to god....these people need help. https://t.co/rXARIFqVOE,0,0,0
